timestamp_ms,x,y,z,activity
25,-0.004449331448801536,0.008094339603643322,9.8387624308062,LYING_DOWN
50,-0.01250497349760294,0.029372202125525,9.818468612899492,LYING_DOWN
75,-0.029143028457978715,0.017859200930288453,9.828344674111918,LYING_DOWN
98,-0.006251497953936501,-0.022784235161535223,9.767715489157275,LYING_DOWN
123,0.011531176713844578,-0.05906695845296838,9.80971078128531,LYING_DOWN
147,-0.009897876982774757,0.016906594716688844,9.808562979397578,LYING_DOWN
172,0.0004394501259652277,0.009934601969516503,9.824257632223388,LYING_DOWN
198,-0.041414633306677634,-0.011713165019324179,9.801687683730435,LYING_DOWN
223,-0.004152497819914497,0.025613363052801406,9.83387033159445,LYING_DOWN
247,-0.0024391678343351447,-0.008090776681656536,9.797448109429194,LYING_DOWN
273,-0.024521785633612403,0.002159001221648128,9.78378263006476,LYING_DOWN
298,-0.03459069756039543,-0.020762894654100833,9.7790293179986,LYING_DOWN
323,0.008236542881220813,0.006381776063102058,9.835270874490371,LYING_DOWN
347,-0.01619304645187678,-0.00860530085789937,9.825465503295183,LYING_DOWN
372,0.009767304816684435,-0.01006999223993579,9.795681359847807,LYING_DOWN
398,-0.008404150247893627,0.02159713220589543,9.832179920597504,LYING_DOWN
421,0.012464148485953239,0.004288688521418251,9.807520933754335,LYING_DOWN
446,-0.006775913268118459,-0.029910107746890128,9.808492461708758,LYING_DOWN
468,-0.03013237440802355,0.013830438487520906,9.782547876127726,LYING_DOWN
492,-0.0017293284012610264,0.016731721497981515,9.800226390129147,LYING_DOWN
514,-0.006565285563768736,-0.016643658659020164,9.812966334681928,LYING_DOWN
539,0.013147431337460512,-0.00785954302945986,9.814810273955644,LYING_DOWN
562,-0.009011807487523334,0.0010762901524245217,9.799997983526595,LYING_DOWN
588,-0.007861415114552194,-0.004987588972078526,9.830106020341315,LYING_DOWN
613,0.01719756799985556,0.0024777973448391996,9.838728442018077,LYING_DOWN
638,0.023326215877674947,0.012998499011540177,9.795233396282743,LYING_DOWN
660,0.0151888805131035,-0.009835486943119238,9.818658028288501,LYING_DOWN
684,0.020755801467723965,0.04161576124229741,9.781412354978297,LYING_DOWN
709,0.009084126707899614,-0.014237502651004104,9.818897717498679,LYING_DOWN
734,0.015407079067141609,-0.010778455977818676,9.792245485370609,LYING_DOWN
757,0.01756509790450405,0.039376948063896314,9.807922737284757,LYING_DOWN
781,0.008075197825572023,0.04769159680237978,9.814261068309358,LYING_DOWN
805,0.0012586567244775393,0.0007520645106926255,9.80623939173982,LYING_DOWN
829,0.002843109529776095,-0.003744845024955835,9.831141451765474,LYING_DOWN
856,0.04809705234830321,-0.021458237640168056,9.795927686329241,LYING_DOWN
880,0.00027356060052120454,0.022856127336511493,9.801918230456105,LYING_DOWN
905,-0.00473616326896246,0.0034631068090009067,9.817246399862992,LYING_DOWN
931,-0.007285193606012257,-0.016923799595773618,9.810307772933223,LYING_DOWN
955,-0.0006668927354131507,0.008118480974708553,9.81587583543769,LYING_DOWN
980,0.004884173706439115,0.027409785534180515,9.806906438951948,LYING_DOWN
1005,-0.022622615515238295,0.013715011747289016,9.795399336075375,LYING_DOWN
1030,-0.03961136426811853,0.04416330913485344,9.823802593407994,LYING_DOWN
1053,0.005905004646262026,0.023192334613303722,9.81249926756802,LYING_DOWN
1079,-0.032121063010879976,0.0088115676218393,9.828385355213134,LYING_DOWN
1105,0.005174373988782787,-0.0006555358420336492,9.836739987416648,LYING_DOWN
1128,0.0028124025457275676,0.011002481655415272,9.804189732178225,LYING_DOWN
1154,0.02305813399080297,0.024346811004202756,9.796717761465151,LYING_DOWN
1180,0.03340393460928318,0.01717449814955064,9.802256702533159,LYING_DOWN
1204,0.007353441224116159,0.021096594993121578,9.79848342678967,LYING_DOWN
1231,-0.01107888949945383,0.004457621167249351,9.7726437442106,LYING_DOWN
1257,-0.023495783640504874,0.015328807018267266,9.842731876206699,LYING_DOWN
1281,-0.01583533418004993,0.02430464311883502,9.818963017114465,LYING_DOWN
1306,0.0007995483552818793,-0.0033085512357410502,9.856054872161202,LYING_DOWN
